year,gpu_name_clean,retail_price,used_price,wattage,vram,3dmark
2024,geforce gtx 1660 ti,367.0,125.0,120.0,6.0,6373
2024,geforce gtx 1660 ti,331.0,118.0,120.0,6.0,6373
2024,geforce gtx 1660 ti,327.0,127.0,120.0,6.0,6373
2024,geforce gtx 1660 ti,328.0,119.0,120.0,6.0,6373
2024,geforce gtx 1660 ti,353.0,112.0,120.0,6.0,6373
2024,geforce gtx 1660 ti,361.0,112.0,120.0,6.0,6373
2024,geforce gtx 1660 ti,343.0,102.0,120.0,6.0,6373
2024,geforce gtx 1660 ti,307.0,103.0,120.0,6.0,6373
2024,geforce gtx 1660 super,270.0,87.0,125.0,6.0,6078
2024,radeon rx 6400,156.0,125.0,53.0,4.0,3622
2024,geforce rtx 3090,1855.0,680.0,350.0,24.0,19901
2024,geforce rtx 3090,1978.0,645.0,350.0,24.0,19901
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon r9 380,0.0,0.0,190.0,4.0,2754
2024,radeon r9 380,0.0,0.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon r9 380,239.0,50.0,190.0,4.0,2754
2024,radeon rx 460,0.0,0.0,75.0,4.0,1760
2024,radeon rx 460,0.0,0.0,75.0,4.0,1760
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,geforce rtx 4090,1783.0,1596.0,450.0,24.0,35966
2024,geforce rtx 4090,1934.0,1631.0,450.0,24.0,35966
2024,geforce rtx 4090,2053.0,1681.0,450.0,24.0,35966
2024,geforce rtx 4090,2229.0,794.0,450.0,24.0,35966
2024,radeon r7 360,0.0,0.0,100.0,2.0,1368
2024,radeon r7 360,0.0,0.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r7 360,146.0,55.0,100.0,2.0,1368
2024,radeon r9 370,0.0,0.0,150.0,4.0,1456
2024,radeon r9 370,0.0,0.0,150.0,4.0,1456
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon r9 370,227.0,110.0,150.0,4.0,1456
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 580,129.0,61.0,185.0,8.0,4346
2024,radeon rx 580,132.0,63.0,185.0,8.0,4346
2024,radeon rx 580,139.0,64.0,185.0,8.0,4346
2024,radeon rx 580,130.0,63.0,185.0,8.0,4346
2024,radeon rx 580,131.0,59.0,185.0,8.0,4346
2024,radeon rx 580,129.0,63.0,185.0,8.0,4346
2024,radeon rx 580,129.0,58.0,185.0,8.0,4346
2024,radeon rx 580,136.0,58.0,185.0,8.0,4346
2024,radeon rx 580,131.0,62.0,185.0,8.0,4346
2024,radeon rx 580,129.0,56.0,185.0,8.0,4346
2024,radeon rx 580,127.0,58.0,185.0,8.0,4346
2024,radeon rx 580,134.0,56.0,185.0,8.0,4346
2024,radeon rx 6400,159.0,113.0,53.0,4.0,3622
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 560,216.0,50.0,80.0,4.0,1860
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 460,217.0,59.0,75.0,4.0,1760
2024,radeon rx 550,0.0,0.0,50.0,4.0,1195
2024,radeon rx 550,0.0,0.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,geforce rtx 4090,1712.0,1406.0,450.0,24.0,35966
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,radeon rx 560,0.0,0.0,80.0,4.0,1860
2024,radeon rx 560,0.0,0.0,80.0,4.0,1860
2024,radeon rx 550,75.0,50.0,50.0,4.0,1195
2024,geforce rtx 4090,1717.0,1409.0,450.0,24.0,35966
2024,geforce rtx 4090,1737.0,1460.0,450.0,24.0,35966
2024,geforce rtx 4090,1748.0,1487.0,450.0,24.0,35966
2024,geforce rtx 4060 ti,380.0,316.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,389.0,320.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,391.0,300.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,396.0,293.0,160.0,8.0,13462
2024,geforce rtx 4070,549.0,516.0,200.0,12.0,17846
2024,geforce rtx 4070,532.0,493.0,200.0,12.0,17846
2024,geforce rtx 4070,532.0,489.0,200.0,12.0,17846
2024,geforce rtx 4070,541.0,494.0,200.0,12.0,17846
2024,geforce rtx 4070,553.0,481.0,200.0,12.0,17846
2024,geforce rtx 4070,549.0,466.0,200.0,12.0,17846
2024,geforce rtx 4070,548.0,470.0,200.0,12.0,17846
2024,geforce rtx 4070,540.0,452.0,200.0,12.0,17846
2024,geforce rtx 4070,542.0,467.0,200.0,12.0,17846
2024,geforce rtx 4070,548.0,424.0,200.0,12.0,17846
2024,geforce rtx 4070,525.0,434.0,200.0,12.0,17846
2024,geforce rtx 4070,539.0,369.0,200.0,12.0,17846
2024,geforce rtx 4070 super,599.0,0.0,220.0,12.0,21214
2024,geforce rtx 4070 super,595.0,0.0,220.0,12.0,21214
2024,geforce rtx 4070 super,589.0,994.0,220.0,12.0,21214
2024,geforce rtx 4060 ti,377.0,311.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,369.0,322.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,373.0,321.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,384.0,330.0,160.0,8.0,13462
2024,geforce rtx 3090,1848.0,670.0,350.0,24.0,19901
2024,geforce rtx 3090,2026.0,698.0,350.0,24.0,19901
2024,geforce rtx 3090,0.0,664.0,350.0,24.0,19901
2024,geforce rtx 3090,2070.0,493.0,350.0,24.0,19901
2024,geforce rtx 4060,294.0,299.0,115.0,8.0,10630
2024,geforce rtx 4060,294.0,278.0,115.0,8.0,10630
2024,geforce rtx 4060,293.0,290.0,115.0,8.0,10630
2024,geforce rtx 4060,295.0,290.0,115.0,8.0,10630
2024,geforce rtx 4060,295.0,281.0,115.0,8.0,10630
2024,geforce rtx 4070 super,590.0,598.0,220.0,12.0,21214
2024,geforce rtx 4060,293.0,277.0,115.0,8.0,10630
2024,geforce rtx 4060,285.0,263.0,115.0,8.0,10630
2024,geforce rtx 4060,292.0,259.0,115.0,8.0,10630
2024,geforce rtx 4060,295.0,262.0,115.0,8.0,10630
2024,geforce rtx 4060,291.0,273.0,115.0,8.0,10630
2024,geforce rtx 4060,295.0,258.0,115.0,8.0,10630
2024,geforce rtx 4060 ti,385.0,392.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,376.0,365.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,382.0,376.0,160.0,8.0,13462
2024,geforce rtx 4060 ti,381.0,357.0,160.0,8.0,13462
2024,geforce rtx 4060,293.0,271.0,115.0,8.0,10630
2024,geforce rtx 3090,1840.0,638.0,350.0,24.0,19901
2024,geforce rtx 4070 super,592.0,552.0,220.0,12.0,21214
2024,geforce rtx 4070 super,582.0,542.0,220.0,12.0,21214
2024,geforce rtx 4070 ti super,795.0,857.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,795.0,822.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,799.0,782.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,784.0,765.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,802.0,877.0,285.0,16.0,24426
2024,geforce rtx 4080 super,1076.0,1095.0,320.0,16.0,28531
2024,geforce rtx 4080 super,1036.0,1039.0,320.0,16.0,28531
2024,geforce rtx 4080 super,993.0,1119.0,320.0,16.0,28531
2024,geforce rtx 4080 super,971.0,952.0,320.0,16.0,28531
2024,geforce rtx 4080 super,962.0,906.0,320.0,16.0,28531
2024,geforce rtx 4080 super,958.0,911.0,320.0,16.0,28531
2024,geforce rtx 4080 super,964.0,967.0,320.0,16.0,28531
2024,geforce rtx 4080 super,996.0,968.0,320.0,16.0,28531
2024,geforce rtx 4080 super,995.0,960.0,320.0,16.0,28531
2024,geforce rtx 4080 super,1264.0,1267.0,320.0,16.0,28531
2024,geforce rtx 4090,1969.0,1812.0,450.0,24.0,35966
2024,geforce rtx 4090,1889.0,1720.0,450.0,24.0,35966
2024,geforce rtx 4090,1897.0,1706.0,450.0,24.0,35966
2024,geforce rtx 4090,1814.0,1584.0,450.0,24.0,35966
2024,geforce rtx 4070 ti super,782.0,918.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,788.0,777.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,791.0,749.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,796.0,751.0,285.0,16.0,24426
2024,geforce rtx 4070 super,581.0,545.0,220.0,12.0,21214
2024,geforce rtx 4070 super,591.0,697.0,220.0,12.0,21214
2024,geforce rtx 4070 super,595.0,571.0,220.0,12.0,21214
2024,geforce rtx 4070 super,595.0,529.0,220.0,12.0,21214
2024,geforce rtx 4070 super,599.0,613.0,220.0,12.0,21214
2024,geforce rtx 4070 ti,757.0,695.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,743.0,654.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,713.0,636.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,740.0,618.0,285.0,12.0,22706
2024,geforce rtx 4070 super,584.0,569.0,220.0,12.0,21214
2024,geforce rtx 4070 ti,768.0,595.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,762.0,582.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,757.0,592.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,738.0,604.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,779.0,615.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,829.0,608.0,285.0,12.0,22706
2024,geforce rtx 4070 ti,834.0,484.0,285.0,12.0,22706
2024,geforce rtx 4070 ti super,782.0,0.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,799.0,0.0,285.0,16.0,24426
2024,geforce rtx 4070 ti super,807.0,749.0,285.0,16.0,24426
2024,geforce rtx 4070 ti,769.0,582.0,285.0,12.0,22706
2024,radeon rx 7900 xtx,894.0,677.0,355.0,24.0,29246
